candle_end_time,open,high,low,close,amount,info
2015-08-12,5762.85,5850.97,5747.14,5748.50,693560719.00,{}
2015-08-13,5726.11,5871.54,5681.57,5871.15,684577935.00,{}
2015-08-14,5911.72,5960.02,5860.81,5898.59,761903974.00,{}
2015-08-17,5878.68,5965.40,5828.90,5963.36,756474911.00,{}
2015-08-18,5973.56,5984.87,5547.49,5561.44,894737007.00,{}
2015-08-19,5400.27,5702.88,5279.70,5674.28,774958507.00,{}
2015-08-20,5616.97,5691.62,5490.65,5490.65,647496542.00,{}
2015-08-21,5397.41,5465.01,5199.24,5215.02,606465740.00,{}
2015-08-24,4994.26,5017.41,4781.26,4788.04,511214008.00,{}
2015-08-25,4463.34,4607.51,4423.78,4442.48,550842513.00,{}
2015-08-26,4444.94,4611.55,4257.86,4334.14,759717788.00,{}
2015-08-27,4415.82,4531.39,4282.04,4530.14,642461142.00,{}
2015-08-28,4592.71,4770.00,4563.53,4764.94,726645060.00,{}
2015-08-31,4724.86,4724.86,4590.20,4684.96,638431295.00,{}
2015-09-01,4608.46,4608.46,4425.96,4529.78,658320808.00,{}
2015-09-02,4325.37,4589.50,4317.28,4466.57,674838723.00,{}
2015-09-07,4484.15,4598.49,4394.09,4421.33,505285479.00,{}
2015-09-08,4386.45,4582.81,4333.48,4575.43,433422015.00,{}
2015-09-09,4599.05,4731.52,4581.77,4701.48,655781756.00,{}
2015-09-10,4627.71,4710.37,4609.95,4637.70,474337929.00,{}
2015-09-11,4626.67,4689.82,4595.66,4657.69,395331580.00,{}
2015-09-14,4685.40,4696.70,4379.27,4450.35,562348692.00,{}
2015-09-15,4334.63,4401.95,4227.99,4245.27,429534659.00,{}
2015-09-16,4248.88,4521.19,4233.03,4490.13,487230061.00,{}
2015-09-17,4472.70,4589.46,4407.81,4407.81,564372188.00,{}
2015-09-18,4434.21,4477.20,4392.67,4449.18,378383167.00,{}
2015-09-21,4400.64,4573.52,4385.99,4570.03,444776070.00,{}
2015-09-22,4577.65,4652.10,4556.81,4604.73,513967306.00,{}
2015-09-23,4530.51,4591.79,4499.82,4533.30,446842310.00,{}
2015-09-24,4551.96,4595.91,4528.27,4581.45,414664058.00,{}
2015-09-25,4560.82,4588.70,4428.44,4463.49,440581246.00,{}
2015-09-28,4461.40,4523.71,4401.88,4521.85,305488793.00,{}
2015-09-29,4451.05,4490.43,4410.86,4440.56,323021439.00,{}
2015-09-30,4462.00,4488.28,4426.41,4460.10,277621384.00,{}
2015-10-08,4610.88,4655.81,4578.30,4615.69,440459178.00,{}
2015-10-09,4617.30,4698.90,4605.93,4681.41,453132155.00,{}
2015-10-12,4702.20,4899.90,4698.98,4852.99,690916632.00,{}
2015-10-13,4816.52,4896.84,4802.78,4886.24,562416315.00,{}
2015-10-14,4865.36,4907.03,4821.46,4829.10,563629242.00,{}
2015-10-15,4813.27,4962.72,4813.06,4962.58,599243384.00,{}
2015-10-16,4995.11,5040.12,4944.69,5036.52,718841314.00,{}
2015-10-19,5053.71,5084.63,4977.96,5036.66,700302954.00,{}
2015-10-20,5026.78,5114.45,5005.08,5114.45,622435762.00,{}
2015-10-21,5115.55,5137.62,4830.08,4875.25,847325908.00,{}
2015-10-22,4857.92,5015.59,4850.07,5009.16,625061400.00,{}
2015-10-23,5038.22,5137.15,5017.55,5118.84,698806687.00,{}
2015-10-26,5179.94,5193.79,5095.01,5151.29,726820659.00,{}
2015-10-27,5113.87,5194.16,4971.61,5174.62,665724813.00,{}
2015-10-28,5143.39,5195.34,5048.59,5065.55,607988774.00,{}
2015-10-29,5094.30,5144.20,5037.45,5096.52,496047870.00,{}
2015-10-30,5087.12,5153.80,5023.30,5090.64,516429618.00,{}
2015-11-02,4999.05,5114.81,4981.72,4989.70,480089809.00,{}
2015-11-03,5001.46,5031.90,4948.39,4978.49,394638586.00,{}
2015-11-04,4999.04,5221.36,4999.04,5221.36,646921474.00,{}
2015-11-05,5227.66,5345.91,5222.01,5274.37,943941645.00,{}
2015-11-06,5271.78,5410.40,5270.92,5401.92,774809241.00,{}
2015-11-09,5388.92,5517.94,5375.89,5481.53,889177804.00,{}
2015-11-10,5447.24,5534.16,5433.37,5498.48,796871762.00,{}
2015-11-11,5498.06,5556.44,5467.58,5551.08,711923513.00,{}
2015-11-12,5567.67,5574.82,5475.64,5533.36,723704118.00,{}
2015-11-13,5475.37,5520.33,5398.22,5445.36,672793476.00,{}
2015-11-16,5349.13,5526.62,5344.58,5526.14,544380630.00,{}
2015-11-17,5573.91,5626.60,5486.37,5497.87,757100614.00,{}
2015-11-18,5501.22,5527.93,5405.91,5419.63,578989330.00,{}
2015-11-19,5434.81,5542.65,5425.02,5542.24,518904865.00,{}
2015-11-20,5555.43,5613.65,5540.10,5592.71,650317568.00,{}
2015-11-23,5596.92,5642.68,5535.55,5555.00,652554041.00,{}
2015-11-24,5546.48,5587.88,5483.06,5587.51,508457843.00,{}
2015-11-25,5585.43,5669.07,5578.73,5668.74,573594131.00,{}
2015-11-26,5692.13,5703.26,5627.65,5636.34,630238659.00,{}
2015-11-27,5606.26,5618.21,5268.11,5306.07,692294128.00,{}
2015-11-30,5306.74,5363.23,5093.79,5330.91,599009694.00,{}
2015-12-01,5325.23,5400.39,5289.35,5345.86,498413854.00,{}
2015-12-02,5335.14,5404.53,5244.84,5402.59,541809414.00,{}
2015-12-03,5397.42,5497.22,5394.99,5496.62,509783620.00,{}
2015-12-04,5466.67,5500.76,5409.76,5439.65,494389109.00,{}
2015-12-07,5448.92,5493.10,5415.02,5488.94,432943606.00,{}
2015-12-08,5461.22,5461.22,5377.24,5385.93,463267358.00,{}
2015-12-09,5364.56,5419.57,5350.64,5384.63,407651420.00,{}
2015-12-10,5381.19,5431.96,5359.12,5371.41,408224437.00,{}
2015-12-11,5349.12,5376.28,5305.23,5335.84,367037256.00,{}
2015-12-14,5284.55,5456.95,5277.61,5456.51,423002424.00,{}
2015-12-15,5458.00,5505.55,5456.54,5484.63,421881735.00,{}
2015-12-16,5501.34,5536.47,5487.26,5503.52,421467438.00,{}
2015-12-17,5537.95,5635.26,5537.95,5635.12,603484342.00,{}
2015-12-18,5632.99,5670.17,5608.74,5633.02,567628273.00,{}
2015-12-21,5622.84,5731.73,5619.48,5722.03,589984223.00,{}
2015-12-22,5733.23,5760.52,5692.41,5760.29,542063475.00,{}
2015-12-23,5762.75,5788.64,5702.42,5711.29,598689201.00,{}
2015-12-24,5697.33,5711.29,5607.67,5685.58,451130679.00,{}
2015-12-25,5692.00,5729.41,5680.42,5716.56,404297409.00,{}
2015-12-28,5732.99,5744.10,5576.04,5576.04,536046706.00,{}
2015-12-29,5567.89,5631.84,5535.13,5631.47,388042864.00,{}
2015-12-30,5638.66,5670.52,5609.00,5670.35,410883867.00,{}
2015-12-31,5669.19,5683.65,5592.02,5592.64,390388343.00,{}
2016-01-04,5585.08,5586.90,5155.92,5156.02,380269294.00,{}
2016-01-05,4943.77,5186.41,4927.81,5101.97,549496015.00,{}
2016-01-06,5118.37,5220.12,5086.38,5219.81,481736298.00,{}
2016-01-07,5125.78,5125.78,4801.31,4809.71,138351715.00,{}
2016-01-08,4919.26,4969.67,4649.65,4874.65,556961291.00,{}
2016-01-11,4773.98,4831.73,4571.97,4571.97,522768689.00,{}
2016-01-12,4577.60,4631.53,4495.53,4583.36,416364784.00,{}
2016-01-13,4611.39,4646.61,4446.67,4446.67,393191082.00,{}
2016-01-14,4311.83,4586.47,4307.32,4578.46,431253235.00,{}
2016-01-15,4544.46,4583.62,4393.70,4420.99,409530687.00,{}
2016-01-18,4335.53,4526.78,4333.79,4478.99,349268196.00,{}
2016-01-19,4473.89,4640.15,4460.14,4634.16,426516776.00,{}
2016-01-20,4604.96,4658.88,4548.46,4583.39,434742064.00,{}
2016-01-21,4513.89,4625.18,4414.23,4414.23,388719773.00,{}
2016-01-22,4462.95,4498.52,4354.61,4474.63,326952266.00,{}
2016-01-25,4506.00,4548.31,4469.87,4514.42,308625878.00,{}
2016-01-26,4463.50,4473.55,4197.15,4204.88,414229859.00,{}
2016-01-27,4217.00,4231.82,3993.11,4169.19,426320148.00,{}
2016-01-28,4121.17,4169.69,3997.54,4013.12,330263769.00,{}
2016-01-29,4005.65,4187.46,3996.01,4154.91,357826929.00,{}
2016-02-01,4143.35,4162.61,4040.62,4097.08,301337622.00,{}
2016-02-02,4098.84,4229.46,4098.84,4218.69,317642453.00,{}
2016-02-03,4171.31,4238.75,4143.54,4224.52,298079433.00,{}
2016-02-04,4239.91,4318.15,4239.91,4299.54,340899288.00,{}
2016-02-05,4303.76,4315.64,4259.97,4261.11,278454959.00,{}
2016-02-15,4131.59,4275.75,4129.36,4252.90,258285480.00,{}
2016-02-16,4274.07,4420.94,4274.07,4412.03,387626765.00,{}
2016-02-17,4406.93,4469.99,4387.26,4465.17,437152073.00,{}
2016-02-18,4491.84,4510.86,4445.22,4453.40,442974882.00,{}
2016-02-19,4440.52,4489.52,4425.49,4466.16,343337174.00,{}
2016-02-22,4518.58,4566.98,4500.02,4561.69,456868464.00,{}
2016-02-23,4561.78,4568.82,4473.21,4528.73,416084395.00,{}
2016-02-24,4509.37,4557.52,4456.58,4550.35,424679078.00,{}
2016-02-25,4540.58,4540.61,4210.43,4227.46,527042777.00,{}
2016-02-26,4258.15,4278.61,4158.83,4241.59,388031989.00,{}
2016-02-29,4220.94,4220.99,3998.71,4056.61,406386641.00,{}
2016-03-01,4059.91,4167.45,4012.13,4140.27,386763830.00,{}
2016-03-02,4136.88,4336.52,4136.36,4330.47,528810359.00,{}
2016-03-03,4330.51,4397.29,4321.14,4341.00,564389572.00,{}
2016-03-04,4322.01,4351.11,4209.61,4280.62,561842761.00,{}
2016-03-07,4314.12,4373.22,4301.12,4343.78,407954882.00,{}
2016-03-08,4338.12,4361.70,4190.42,4361.63,455440174.00,{}
2016-03-09,4265.54,4314.58,4235.09,4283.77,355452899.00,{}
2016-03-10,4274.46,4304.38,4205.85,4207.43,282772319.00,{}
2016-03-11,4166.65,4224.13,4148.73,4203.89,247904029.00,{}
2016-03-14,4243.53,4366.07,4243.32,4317.67,391793035.00,{}
2016-03-15,4307.04,4322.79,4262.34,4303.37,326928122.00,{}
2016-03-16,4316.66,4332.68,4269.27,4287.42,336997801.00,{}
2016-03-17,4300.75,4412.90,4289.56,4392.54,423554893.00,{}
2016-03-18,4411.65,4536.89,4407.19,4514.16,617682964.00,{}
2016-03-21,4564.14,4631.83,4557.46,4631.23,675802454.00,{}
2016-03-22,4596.69,4644.95,4575.15,4610.20,537528643.00,{}
2016-03-23,4595.53,4643.45,4579.91,4643.03,453842677.00,{}
2016-03-24,4603.39,4645.23,4564.17,4570.48,494933517.00,{}
2016-03-25,4560.22,4607.36,4548.81,4600.65,375107595.00,{}
2016-03-28,4622.25,4659.56,4554.89,4568.76,430428548.00,{}
2016-03-29,4563.94,4571.94,4467.17,4496.18,378647373.00,{}
2016-03-30,4534.30,4641.47,4534.30,4641.47,430163988.00,{}
2016-03-31,4661.10,4689.75,4635.62,4650.48,459469999.00,{}
2016-04-01,4634.78,4650.10,4560.76,4639.56,411219923.00,{}
2016-04-05,4636.62,4745.40,4626.19,4738.23,506969420.00,{}
2016-04-06,4718.46,4757.59,4703.21,4749.75,481512840.00,{}
2016-04-07,4762.48,4770.34,4677.82,4677.99,471934689.00,{}
2016-04-08,4641.50,4656.76,4590.12,4640.20,398107274.00,{}
2016-04-11,4680.42,4749.32,4680.42,4725.52,453315120.00,{}
2016-04-12,4720.71,4730.74,4654.31,4698.08,386951477.00,{}
2016-04-13,4724.97,4816.35,4724.97,4763.06,606668323.00,{}
2016-04-14,4786.99,4802.44,4751.44,4802.24,436631407.00,{}
2016-04-15,4805.43,4813.77,4775.07,4799.42,396780637.00,{}
2016-04-18,4768.42,4768.42,4709.07,4732.40,381065919.00,{}
2016-04-19,4754.16,4766.63,4718.33,4748.91,335874156.00,{}
2016-04-20,4761.03,4768.38,4493.23,4585.19,572422949.00,{}
2016-04-21,4559.77,4613.95,4537.22,4541.68,393091924.00,{}
2016-04-22,4510.83,4573.46,4502.36,4573.18,299097447.00,{}
2016-04-25,4557.71,4566.05,4500.38,4552.14,271062574.00,{}
2016-04-26,4546.95,4595.62,4537.05,4595.40,262024445.00,{}
2016-04-27,4600.23,4623.84,4572.66,4579.56,291051520.00,{}
2016-04-28,4580.44,4587.85,4504.12,4568.66,300101882.00,{}
2016-04-29,4550.84,4587.61,4544.33,4564.67,242466044.00,{}
2016-05-03,4566.71,4677.57,4549.67,4677.33,363515860.00,{}
2016-05-04,4661.31,4704.64,4655.27,4676.39,357973875.00,{}
2016-05-05,4668.44,4699.84,4654.63,4696.78,309988630.00,{}
2016-05-06,4698.31,4709.04,4537.49,4537.64,449745638.00,{}
2016-05-09,4500.47,4500.47,4372.87,4391.48,369743439.00,{}
2016-05-10,4376.96,4408.82,4365.40,4387.49,248489905.00,{}
2016-05-11,4408.77,4424.68,4357.46,4377.84,279984051.00,{}
2016-05-12,4327.43,4379.58,4271.86,4378.54,283125904.00,{}
2016-05-13,4364.52,4409.32,4342.08,4363.05,248617791.00,{}
2016-05-16,4349.20,4421.17,4330.83,4420.87,255365457.00,{}
2016-05-17,4421.92,4448.50,4388.26,4411.97,292403028.00,{}
2016-05-18,4380.25,4380.28,4281.04,4325.80,307390089.00,{}
2016-05-19,4319.21,4382.69,4318.96,4337.45,259359540.00,{}
2016-05-20,4307.44,4374.43,4294.08,4374.19,250295351.00,{}
2016-05-23,4379.84,4422.09,4379.76,4418.14,279757920.00,{}
2016-05-24,4411.07,4411.13,4352.94,4377.67,259104959.00,{}
2016-05-25,4403.59,4421.66,4352.06,4366.37,246855017.00,{}
2016-05-26,4358.41,4381.42,4292.61,4381.21,271129133.00,{}
2016-05-27,4371.65,4402.92,4359.84,4378.09,259709988.00,{}
2016-05-30,4359.69,4394.40,4325.35,4368.69,236136356.00,{}
2016-05-31,4372.31,4532.85,4372.31,4532.85,457071314.00,{}
2016-06-01,4538.42,4572.75,4534.34,4545.76,440197917.00,{}
2016-06-02,4540.29,4574.87,4536.58,4574.87,377779867.00,{}
2016-06-03,4579.55,4618.54,4562.79,4597.34,409784861.00,{}
2016-06-06,4606.84,4615.65,4574.70,4599.42,338147671.00,{}
2016-06-07,4601.56,4604.99,4577.44,4601.11,318917672.00,{}
2016-06-08,4593.24,4608.98,4552.60,4587.39,338221298.00,{}
2016-06-13,4532.46,4560.17,4400.92,4401.32,388621428.00,{}
2016-06-14,4384.06,4422.30,4375.14,4416.46,278356648.30,{}
2016-06-15,4370.48,4541.25,4365.47,4526.74,383686549.49,{}
2016-06-16,4517.84,4541.12,4499.55,4512.46,397500352.75,{}
2016-06-17,4517.41,4569.34,4510.10,4538.50,385033729.94,{}
2016-06-20,4540.01,4555.53,4499.09,4548.53,323713021.18,{}
2016-06-21,4571.01,4603.05,4497.11,4515.17,384945961.66,{}
2016-06-22,4503.93,4575.61,4499.10,4575.46,316547613.72,{}
2016-06-23,4570.35,4577.42,4526.07,4554.49,341997116.11,{}
2016-06-24,4545.27,4577.24,4403.02,4505.96,447654383.62,{}
2016-06-27,4480.04,4595.23,4480.00,4595.10,379479797.35,{}
2016-06-28,4577.20,4636.11,4570.06,4632.58,428455380.01,{}
2016-06-29,4645.28,4659.28,4630.57,4648.80,428978600.34,{}
2016-06-30,4651.68,4663.23,4632.48,4650.62,364306407.92,{}
2016-07-01,4654.96,4674.46,4632.57,4644.61,333672225.55,{}
2016-07-04,4618.99,4732.00,4616.47,4725.52,459691741.70,{}
2016-07-05,4725.96,4746.40,4714.16,4740.63,481433935.54,{}
2016-07-06,4726.14,4759.45,4710.24,4759.22,446602318.40,{}
2016-07-07,4750.60,4776.14,4718.88,4759.86,488040850.37,{}
2016-07-08,4748.70,4765.37,4726.79,4741.75,383677306.27,{}
2016-07-11,4750.97,4794.80,4734.68,4738.81,470429399.38,{}
2016-07-12,4734.47,4808.51,4697.76,4808.27,525384519.75,{}
2016-07-13,4814.35,4846.44,4808.32,4835.90,523518197.86,{}
2016-07-14,4828.77,4837.56,4806.02,4836.23,403066657.22,{}
2016-07-15,4837.50,4842.91,4807.34,4824.85,385422076.22,{}
2016-07-18,4814.46,4830.36,4781.09,4803.76,384828398.10,{}
2016-07-19,4800.00,4809.12,4761.22,4808.13,344327551.03,{}
2016-07-20,4807.11,4823.78,4791.46,4801.61,329084092.57,{}
2016-07-21,4800.31,4845.60,4796.32,4816.65,368879904.05,{}
2016-07-22,4813.74,4820.12,4770.51,4775.50,359420032.18,{}
2016-07-25,4767.47,4802.83,4759.71,4781.75,326399552.54,{}
2016-07-26,4779.83,4840.39,4779.79,4840.17,334912758.34,{}
2016-07-27,4841.47,4847.59,4612.50,4683.80,580427465.44,{}
2016-07-28,4669.37,4707.19,4627.09,4682.34,396512056.95,{}
2016-07-29,4678.23,4689.56,4641.23,4652.71,307775104.13,{}
2016-08-01,4636.93,4636.93,4553.71,4595.01,308569249.51,{}
2016-08-02,4589.48,4627.10,4585.61,4627.03,235433535.21,{}
2016-08-03,4616.48,4645.97,4606.85,4641.88,280821905.07,{}
2016-08-04,4637.91,4667.27,4617.87,4665.23,290042126.35,{}
2016-08-05,4662.63,4683.03,4650.72,4653.34,285404002.18,{}
2016-08-08,4643.38,4702.74,4618.45,4702.57,309291268.88,{}
2016-08-09,4699.64,4744.04,4696.34,4743.89,338974932.56,{}
2016-08-10,4741.23,4755.92,4726.76,4727.33,335641369.27,{}
2016-08-11,4718.25,4741.59,4680.32,4680.32,326350128.57,{}
2016-08-12,4674.78,4745.25,4674.78,4745.21,322957151.19,{}
2016-08-15,4754.63,4884.96,4753.29,4866.18,562669236.06,{}
2016-08-16,4875.04,4896.36,4861.20,4875.12,522589382.07,{}
2016-08-17,4871.93,4892.97,4851.07,4881.81,437497047.70,{}
2016-08-18,4876.60,4907.57,4858.33,4876.93,465470288.54,{}
2016-08-19,4870.34,4894.55,4848.86,4882.43,394887733.69,{}
2016-08-22,4882.17,4891.89,4830.25,4831.48,386025020.02,{}
2016-08-23,4825.23,4857.34,4809.35,4839.36,337416713.13,{}
2016-08-24,4841.06,4859.80,4828.08,4839.62,313673129.31,{}
2016-08-25,4814.40,4815.36,4758.05,4808.00,356684484.66,{}
2016-08-26,4814.67,4850.74,4807.96,4817.57,322672101.11,{}
2016-08-29,4815.16,4835.27,4805.38,4824.80,298674281.70,{}
2016-08-30,4827.50,4849.98,4818.56,4827.81,291565142.29,{}
2016-08-31,4825.67,4845.22,4806.09,4840.00,297930942.50,{}
2016-09-01,4838.35,4845.48,4802.78,4803.14,320289485.08,{}
2016-09-02,4796.02,4822.37,4773.39,4799.62,302408532.83,{}
2016-09-05,4809.93,4840.21,4805.91,4817.08,295594888.06,{}
2016-09-06,4818.45,4874.08,4783.64,4873.57,375686220.82,{}
2016-09-07,4874.65,4899.15,4867.60,4873.11,406034619.08,{}
2016-09-08,4869.02,4885.65,4859.50,4883.98,317135078.43,{}
2016-09-09,4883.64,4895.07,4852.06,4852.07,342599848.59,{}
2016-09-12,4773.24,4785.76,4720.10,4735.62,408693017.97,{}
2016-09-13,4751.31,4761.79,4727.41,4753.90,287001556.24,{}
2016-09-14,4730.36,4751.17,4713.96,4726.50,274992732.80,{}
2016-09-19,4733.58,4772.41,4733.58,4772.18,249758390.68,{}
2016-09-20,4773.77,4774.82,4756.40,4768.62,249031136.55,{}
2016-09-21,4767.55,4789.12,4765.42,4779.21,246614746.38,{}
2016-09-22,4803.37,4826.55,4799.24,4810.08,296698400.30,{}
2016-09-23,4813.41,4816.33,4790.50,4790.90,276637492.01,{}
2016-09-26,4781.15,4781.19,4699.25,4699.25,307348218.75,{}
2016-09-27,4689.28,4730.50,4676.48,4730.50,255844946.00,{}
2016-09-28,4734.22,4734.22,4714.53,4720.99,221067355.22,{}
2016-09-29,4725.27,4756.01,4725.27,4738.01,237557972.87,{}
2016-09-30,4732.28,4765.14,4731.18,4757.40,216181801.63,{}
2016-10-10,4778.40,4837.68,4769.13,4837.64,329113132.53,{}
2016-10-11,4840.06,4864.83,4834.88,4864.44,345791204.21,{}
2016-10-12,4851.45,4862.72,4842.28,4862.15,306720063.31,{}
2016-10-13,4861.51,4877.65,4854.02,4868.11,326539794.96,{}
2016-10-14,4861.39,4867.13,4832.25,4865.17,319156312.15,{}
2016-10-17,4868.30,4874.12,4810.85,4822.99,336324116.07,{}
2016-10-18,4817.03,4892.08,4817.03,4892.03,354271809.21,{}
2016-10-19,4897.07,4907.77,4874.22,4886.20,364202017.85,{}
2016-10-20,4887.16,4901.13,4879.70,4895.33,339347096.12,{}
2016-10-21,4891.38,4907.09,4850.79,4887.91,368371259.52,{}
2016-10-24,4890.81,4947.63,4885.55,4935.44,423863108.66,{}
2016-10-25,4936.91,4947.80,4931.95,4947.80,385667523.80,{}
2016-10-26,4946.24,4946.31,4916.79,4928.15,386767762.41,{}
2016-10-27,4922.49,4924.78,4901.84,4920.99,313862970.25,{}
2016-10-28,4919.46,4941.75,4888.71,4890.55,349861757.53,{}
2016-10-31,4878.57,4892.73,4855.25,4887.24,296027396.48,{}
2016-11-01,4890.58,4931.77,4887.18,4931.76,316903770.51,{}
2016-11-02,4921.13,4930.45,4894.60,4897.74,366450086.78,{}
2016-11-03,4886.57,4958.58,4883.32,4934.25,431711884.92,{}
2016-11-04,4930.71,4952.51,4910.38,4919.62,376406672.99,{}
2016-11-07,4918.21,4933.99,4903.08,4923.66,361585402.91,{}
2016-11-08,4937.74,4961.07,4930.47,4949.30,366198630.52,{}
2016-11-09,4948.51,4952.79,4863.95,4918.45,460462405.62,{}
2016-11-10,4952.04,4982.32,4952.04,4980.24,456745118.13,{}
2016-11-11,4978.61,5014.52,4971.30,5012.47,557751301.22,{}
2016-11-14,5001.38,5045.32,4999.94,5030.26,583928859.30,{}
2016-11-15,5030.21,5044.59,5015.63,5044.48,457821008.12,{}
2016-11-16,5048.60,5057.71,5036.49,5047.23,449026435.78,{}
2016-11-17,5038.41,5049.94,5014.36,5044.14,403452691.63,{}
2016-11-18,5044.41,5052.44,5015.56,5022.16,384338485.78,{}
2016-11-21,5016.97,5063.95,5016.95,5044.90,408182413.30,{}
2016-11-22,5049.12,5087.21,5049.12,5086.52,460236581.08,{}
2016-11-23,5092.24,5105.82,5062.90,5074.33,469729141.78,{}
2016-11-24,5068.22,5098.38,5058.35,5069.83,437450056.17,{}
2016-11-25,5068.23,5096.93,5006.27,5096.93,432828739.38,{}
2016-11-28,5112.68,5125.25,5099.93,5107.02,480256055.41,{}
2016-11-29,5096.08,5132.64,5088.92,5094.99,526355746.75,{}
2016-11-30,5084.10,5092.63,5054.80,5068.87,419667495.90,{}
2016-12-01,5074.86,5105.47,5074.86,5100.05,407597807.12,{}
2016-12-02,5095.76,5097.59,5026.94,5030.27,444399884.46,{}
2016-12-05,4968.76,5007.75,4961.37,4977.03,387415495.92,{}
2016-12-06,4978.80,4995.35,4973.98,4977.17,294941096.09,{}
2016-12-07,4976.65,5018.51,4966.88,5018.43,316636385.74,{}
2016-12-08,5023.80,5024.73,4996.13,5000.31,320302556.80,{}
2016-12-09,4993.20,5024.98,4990.63,5006.61,349760546.77,{}
2016-12-12,5002.65,5004.46,4815.33,4818.29,501547409.04,{}
2016-12-13,4801.09,4842.95,4766.92,4829.24,345931215.94,{}
2016-12-14,4821.41,4845.92,4788.40,4798.50,358639013.47,{}
2016-12-15,4779.42,4830.76,4774.71,4799.28,343776218.74,{}
2016-12-16,4795.96,4834.83,4792.26,4827.35,317912682.48,{}
2016-12-19,4824.13,4826.90,4805.67,4815.73,300531027.33,{}
2016-12-20,4812.34,4813.14,4775.51,4799.13,295973727.16,{}
2016-12-21,4805.65,4838.81,4805.65,4838.25,328438242.91,{}
2016-12-22,4833.83,4841.02,4815.22,4834.80,302427088.99,{}
2016-12-23,4831.09,4833.46,4780.09,4786.61,300405128.90,{}
2016-12-26,4766.99,4806.31,4722.70,4806.21,282605668.21,{}
2016-12-27,4803.21,4821.56,4801.03,4806.41,266698253.66,{}
2016-12-28,4804.38,4812.11,4778.30,4788.62,263023156.29,{}
2016-12-29,4780.77,4803.23,4768.07,4777.30,251613057.63,{}
2016-12-30,4780.41,4796.09,4770.72,4786.98,253418274.29,{}
2017-01-03,4792.78,4831.90,4792.78,4831.69,271871006.14,{}
2017-01-04,4831.48,4880.38,4828.42,4879.99,330628113.81,{}
2017-01-05,4878.94,4890.73,4874.04,4881.35,333380831.17,{}
2017-01-06,4878.19,4880.02,4849.78,4850.94,338219657.50,{}
2017-01-09,4844.95,4875.71,4839.92,4875.43,315512118.36,{}
2017-01-10,4871.88,4883.09,4859.17,4861.77,323238218.33,{}
2017-01-11,4854.64,4869.48,4817.66,4818.12,314966781.48,{}
2017-01-12,4813.67,4827.30,4779.11,4782.32,281436964.35,{}
2017-01-13,4780.83,4791.44,4734.52,4741.08,285624788.98,{}
2017-01-16,4730.12,4730.21,4543.00,4645.33,431821291.97,{}
2017-01-17,4625.93,4675.78,4590.52,4675.61,260545067.76,{}
2017-01-18,4667.46,4695.66,4655.79,4675.03,238823847.33,{}
2017-01-19,4662.60,4681.30,4648.97,4656.82,224525675.54,{}
2017-01-20,4652.02,4716.99,4651.76,4711.31,233977349.99,{}
2017-01-23,4716.90,4755.42,4716.90,4741.02,252792483.49,{}
2017-01-24,4738.66,4742.20,4724.43,4732.90,238929979.61,{}
2017-01-25,4726.57,4749.87,4721.24,4746.12,211407691.35,{}
2017-01-26,4748.98,4772.91,4748.98,4770.43,203884158.23,{}
2017-02-03,4773.95,4776.40,4739.66,4748.21,180222580.62,{}
2017-02-06,4750.02,4780.85,4741.01,4780.50,237293695.56,{}
2017-02-07,4777.15,4788.13,4756.48,4778.28,251674786.39,{}
2017-02-08,4771.64,4806.99,4749.95,4806.69,274643549.99,{}
2017-02-09,4804.46,4837.25,4802.01,4835.26,343488691.12,{}
2017-02-10,4835.19,4855.59,4830.38,4842.30,403678080.83,{}
2017-02-13,4842.92,4873.29,4842.26,4872.11,376444655.33,{}
2017-02-14,4871.73,4874.81,4853.83,4870.58,326672262.68,{}
2017-02-15,4867.24,4880.93,4829.39,4836.76,395681878.84,{}
2017-02-16,4833.79,4867.64,4830.87,4867.22,352604260.29,{}
2017-02-17,4866.69,4878.93,4827.93,4831.84,375664395.49,{}
2017-02-20,4829.96,4888.74,4829.96,4888.10,382280138.95,{}
2017-02-21,4891.21,4918.60,4887.87,4918.36,376386871.92,{}
2017-02-22,4917.78,4935.31,4908.17,4935.19,378984811.51,{}
2017-02-23,4932.24,4937.85,4898.70,4923.30,386713243.67,{}
2017-02-24,4916.76,4930.34,4903.51,4930.06,338403533.01,{}
2017-02-27,4926.89,4929.16,4886.90,4891.91,333109673.81,{}
2017-02-28,4889.72,4909.15,4884.94,4906.27,280787626.08,{}
2017-03-01,4903.09,4931.70,4899.82,4917.19,342252727.90,{}
